Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,170720001, Follow-up ophthalmological assessment (regime/therapy),55,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,33334006, Foreign body in digestive tract (disorder),200,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,75441006, Foreign body in ear (disorder),255,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,47609003, Foreign body in esophagus (disorder),90,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14380007, Foreign body in mouth (disorder),220,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,74699008, Foreign body in nose (disorder),80,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,70176004, Foreign body in rectum (disorder),30,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,262599003, Foreign body in respiratory tract (disorder),85,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,93459000, Foreign body in subcutaneous tissue (disorder),495,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,34124000, Foreign body in vagina (disorder),80,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,55899000, Foreign body on external eye (disorder),445,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,370977006, Frostbite (disorder),*,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,429715006, Gestation greater than 20 weeks (finding),60,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,428566005, Gestation less than 20 weeks (finding),970,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,281398003, Groin mass (finding),95,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,7011001, Hallucinations (finding),130,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,25064002, Headache (finding),3215,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,15188001, Hearing loss (disorder),70,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,8765009, Hematemesis (disorder),445,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,66857006, Hemoptysis (finding),215,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,65958008, Hiccoughs (finding),*,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,78680009," Hospital admission, emergency, direct (procedure)",120,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,80394007, Hyperglycemia (disorder),350,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,302866003, Hypoglycemia (disorder),155,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,386689009, Hypothermia (finding),40,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,371708003, Injury caused by electrical exposure (disorder),30,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,371704001, Injury due to chemical exposure (disorder),25,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,128069005, Injury of abdomen (disorder),100,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,276464002, Injury of anus (disorder),25,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,450724008, Injury of cervical region of back (disorder),25,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2999009, Injury of ear (disorder),60,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,282752000, Injury of eye region (disorder),245,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,125593007, Injury of face (disorder),1465,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,82271004, Injury of head (disorder),7410,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,127279002, Injury of lower extremity (disorder),12635,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,90460009, Injury of neck (disorder),505,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,19491003, Injury of nose (disorder),185,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,6923002, Injury of perineum (disorder),60,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,127278005, Injury of upper extremity (disorder),11630,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,193462001, Insomnia (disorder),15,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,INVALID, INVALID (INVALID),12570,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,418363000, Itching of skin (finding),105,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,18165001, Jaundice (finding),40,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,271771009, Joint swelling (finding),175,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,312608009, Laceration - injury (disorder),4005,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,21631000119105, Limb ischemia (disorder),20,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,79890006, Loss of appetite (finding),65,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,282766005, Lower back injury (disorder),890,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,182888003, Medication requested (situation),210,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,713514005, Muscle weakness of limb (finding),1095,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,68235000, Nasal congestion (finding),35,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,422587007, Nausea (finding),70,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,427461000, Near syncope (disorder),1735,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,81680005, Neck pain (finding),555,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,87970004, Nonfatal submersion (disorder),15,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,NOT SUBMITTED, NOT SUBMITTED (NOT SUBMITTED),7335,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,44077006, Numbness (finding),430,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,83128009, Oliguria (finding),150,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,41652007, Pain in eye (finding),440,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,95668009, Pain in face (finding),1285,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,10601006, Pain in lower limb (finding),3730,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,20502007, Pain in scrotum (finding),565,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,102556003, Pain in upper limb (finding),1940,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,80313002, Palpitations (finding),2150,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,225565007, Perineal pain (finding),195,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,409668002, Photophobia (finding),10,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,248004009, Physical aggression (finding),130,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,75478009, Poisoning (disorder),910,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,28442001, Polyuria (finding),340,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,385486001, Postoperative complication (disorder),250,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,312609001, Puncture wound - injury (disorder),555,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,77880009, Rectal pain (finding),170,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,75705005, Red eye (disorder),390,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,87317003, Respiratory arrest (disorder),10,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,267064002, Retention of urine (disorder),780,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,91175000, Seizure (finding),1780,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,248062006, Self-injurious behavior (finding),850,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,161152002, Social problem (finding),235,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,267102003, Sore throat symptom (finding),2010,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,23168003, Speech dysfunction (finding),775,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,161887000, Spontaneous bruising (disorder),45,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,299972003, Sting of skin (disorder),95,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,70407001, Stridor (finding),520,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,66214007, Substance abuse (disorder),2010,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,271594007, Syncope (disorder),1530,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,60862001, Tinnitus (finding),25,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,57335002," Toxic effect of gas, fumes AND/OR vapors (disorder)",60,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,262595009, Traumatic amputation (disorder),*,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,417746004, Traumatic injury (disorder),60,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,26079004, Tremor (finding),65,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,282765009, Upper back injury (disorder),210,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,56890008, Victim of sexual aggression (finding),10,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,63102001, Visual disturbance (disorder),365,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,422400008, Vomiting (disorder),2410,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,95666008, Weakness of face muscles (finding),610,2022,April
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,225358003, Wound care (regime/therapy),235,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,21522001, Abdominal pain (finding),15,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,399963005, Abrasion (disorder),120,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,48694002, Anxiety (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,84387000, Asymptomatic (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,161891005, Backache (finding),25,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,283682007, Bite - wound (disorder),110,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,249366005, Bleeding from nose (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,34436003, Blood in urine (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,125666000, Burn (disorder),50,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,410429000, Cardiac arrest (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,262525000, Chest injury (disorder),50,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,29857009, Chest pain (finding),50,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,230145002, Difficulty breathing (finding),10,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,404640003, Dizziness (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,267036007, Dyspnea (finding),10,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,162356005, Earache symptom (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,271807003, Eruption of skin (disorder),10,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,386661006, Fever (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,170720001, Follow-up ophthalmological assessment (regime/therapy),30,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,33334006, Foreign body in digestive tract (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,75441006, Foreign body in ear (disorder),25,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,47609003, Foreign body in esophagus (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,74699008, Foreign body in nose (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,262599003, Foreign body in respiratory tract (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,93459000, Foreign body in subcutaneous tissue (disorder),50,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,55899000, Foreign body on external eye (disorder),100,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,25064002, Headache (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,15188001, Hearing loss (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,405729008, Hematochezia (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,80394007, Hyperglycemia (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,128069005, Injury of abdomen (disorder),10,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,450724008, Injury of cervical region of back (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,2999009, Injury of ear (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,282752000, Injury of eye region (disorder),35,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,125593007, Injury of face (disorder),40,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,82271004, Injury of head (disorder),135,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,127279002, Injury of lower extremity (disorder),640,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,90460009, Injury of neck (disorder),20,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,19491003, Injury of nose (disorder),10,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,6923002, Injury of perineum (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,127278005, Injury of upper extremity (disorder),660,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,INVALID, INVALID (INVALID),165,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,418363000, Itching of skin (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,271771009, Joint swelling (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,312608009, Laceration - injury (disorder),290,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,282766005, Lower back injury (disorder),35,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,182888003, Medication requested (situation),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,427461000, Near syncope (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,81680005, Neck pain (finding),15,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,NOT SUBMITTED, NOT SUBMITTED (NOT SUBMITTED),29515,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,41652007, Pain in eye (finding),10,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,95668009, Pain in face (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,10601006, Pain in lower limb (finding),415,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,102556003, Pain in upper limb (finding),370,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,80313002, Palpitations (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,225565007, Perineal pain (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,385486001, Postoperative complication (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,312609001, Puncture wound - injury (disorder),40,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,297982009, Skin problem (finding),220,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,267102003, Sore throat symptom (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,299972003, Sting of skin (disorder),15,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,66214007, Substance abuse (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,449614009, Swelling of lower limb (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,271594007, Syncope (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,60862001, Tinnitus (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,262595009, Traumatic amputation (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,26079004, Tremor (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,22631008, Unsteady when walking (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,282765009, Upper back injury (disorder),15,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,422400008, Vomiting (disorder),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,95666008, Weakness of face muscles (finding),*,2022,April
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,225358003, Wound care (regime/therapy),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,21522001, Abdominal pain (finding),3965,2022,April
R1F,ISLE OF WIGHT NHS TRUST,399963005, Abrasion (disorder),45,2022,April
R1F,ISLE OF WIGHT NHS TRUST,48694002, Anxiety (finding),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,13094009, Apnea in the newborn (finding),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,13791008, Asthenia (finding),2095,2022,April
R1F,ISLE OF WIGHT NHS TRUST,84387000, Asymptomatic (finding),490,2022,April
R1F,ISLE OF WIGHT NHS TRUST,161891005, Backache (finding),735,2022,April
R1F,ISLE OF WIGHT NHS TRUST,283682007, Bite - wound (disorder),100,2022,April
R1F,ISLE OF WIGHT NHS TRUST,248020004, Bizarre behavior (finding),145,2022,April
R1F,ISLE OF WIGHT NHS TRUST,249366005, Bleeding from nose (finding),130,2022,April
R1F,ISLE OF WIGHT NHS TRUST,289530006, Bleeding from vagina (finding),220,2022,April
R1F,ISLE OF WIGHT NHS TRUST,34436003, Blood in urine (finding),240,2022,April
R1F,ISLE OF WIGHT NHS TRUST,290085007, Breast problem (finding),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,125666000, Burn (disorder),135,2022,April
R1F,ISLE OF WIGHT NHS TRUST,410429000, Cardiac arrest (disorder),55,2022,April
R1F,ISLE OF WIGHT NHS TRUST,422970001, Cardiac arrest due to trauma (disorder),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,262525000, Chest injury (disorder),260,2022,April
R1F,ISLE OF WIGHT NHS TRUST,29857009, Chest pain (finding),3775,2022,April
R1F,ISLE OF WIGHT NHS TRUST,40917007, Clouded consciousness (finding),590,2022,April
R1F,ISLE OF WIGHT NHS TRUST,14760008, Constipation (finding),180,2022,April
R1F,ISLE OF WIGHT NHS TRUST,49727002, Cough (finding),80,2022,April
R1F,ISLE OF WIGHT NHS TRUST,162214009, Crying infant (finding),120,2022,April
R1F,ISLE OF WIGHT NHS TRUST,3415004, Cyanosis (finding),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,366979004, Depressed mood (finding),65,2022,April
R1F,ISLE OF WIGHT NHS TRUST,62315008, Diarrhea (finding),355,2022,April
R1F,ISLE OF WIGHT NHS TRUST,230145002, Difficulty breathing (finding),380,2022,April
R1F,ISLE OF WIGHT NHS TRUST,246679005, Discharge from eye (finding),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,3006004, Disturbance of consciousness (finding),275,2022,April
R1F,ISLE OF WIGHT NHS TRUST,404640003, Dizziness (finding),445,2022,April
R1F,ISLE OF WIGHT NHS TRUST,40739000, Dysphagia (disorder),20,2022,April
R1F,ISLE OF WIGHT NHS TRUST,267036007, Dyspnea (finding),3765,2022,April
R1F,ISLE OF WIGHT NHS TRUST,49650001, Dysuria (finding),255,2022,April
R1F,ISLE OF WIGHT NHS TRUST,300132001, Ear discharge (finding),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,162356005, Earache symptom (finding),265,2022,April
R1F,ISLE OF WIGHT NHS TRUST,271807003, Eruption of skin (disorder),540,2022,April
R1F,ISLE OF WIGHT NHS TRUST,417981005, Exposure to blood and/or body fluid (event),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,386661006, Fever (finding),2285,2022,April
R1F,ISLE OF WIGHT NHS TRUST,247355005, Flank pain (finding),185,2022,April
R1F,ISLE OF WIGHT NHS TRUST,170720001, Follow-up ophthalmological assessment (regime/therapy),130,2022,April
R1F,ISLE OF WIGHT NHS TRUST,33334006, Foreign body in digestive tract (disorder),45,2022,April
R1F,ISLE OF WIGHT NHS TRUST,75441006, Foreign body in ear (disorder),45,2022,April
R1F,ISLE OF WIGHT NHS TRUST,47609003, Foreign body in esophagus (disorder),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,14380007, Foreign body in mouth (disorder),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,74699008, Foreign body in nose (disorder),20,2022,April
R1F,ISLE OF WIGHT NHS TRUST,70176004, Foreign body in rectum (disorder),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,262599003, Foreign body in respiratory tract (disorder),35,2022,April
R1F,ISLE OF WIGHT NHS TRUST,93459000, Foreign body in subcutaneous tissue (disorder),20,2022,April
R1F,ISLE OF WIGHT NHS TRUST,34124000, Foreign body in vagina (disorder),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,55899000, Foreign body on external eye (disorder),365,2022,April
R1F,ISLE OF WIGHT NHS TRUST,429715006, Gestation greater than 20 weeks (finding),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,428566005, Gestation less than 20 weeks (finding),190,2022,April
R1F,ISLE OF WIGHT NHS TRUST,281398003, Groin mass (finding),35,2022,April
R1F,ISLE OF WIGHT NHS TRUST,7011001, Hallucinations (finding),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,25064002, Headache (finding),975,2022,April
R1F,ISLE OF WIGHT NHS TRUST,15188001, Hearing loss (disorder),15,2022,April
R1F,ISLE OF WIGHT NHS TRUST,8765009, Hematemesis (disorder),130,2022,April
R1F,ISLE OF WIGHT NHS TRUST,405729008, Hematochezia (finding),145,2022,April
R1F,ISLE OF WIGHT NHS TRUST,66857006, Hemoptysis (finding),75,2022,April
R1F,ISLE OF WIGHT NHS TRUST,65958008, Hiccoughs (finding),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,78680009," Hospital admission, emergency, direct (procedure)",225,2022,April
R1F,ISLE OF WIGHT NHS TRUST,80394007, Hyperglycemia (disorder),135,2022,April
R1F,ISLE OF WIGHT NHS TRUST,302866003, Hypoglycemia (disorder),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,386689009, Hypothermia (finding),15,2022,April
R1F,ISLE OF WIGHT NHS TRUST,371708003, Injury caused by electrical exposure (disorder),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,371704001, Injury due to chemical exposure (disorder),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,128069005, Injury of abdomen (disorder),35,2022,April
R1F,ISLE OF WIGHT NHS TRUST,450724008, Injury of cervical region of back (disorder),15,2022,April
R1F,ISLE OF WIGHT NHS TRUST,2999009, Injury of ear (disorder),20,2022,April
R1F,ISLE OF WIGHT NHS TRUST,282752000, Injury of eye region (disorder),100,2022,April
R1F,ISLE OF WIGHT NHS TRUST,125593007, Injury of face (disorder),400,2022,April
R1F,ISLE OF WIGHT NHS TRUST,82271004, Injury of head (disorder),2255,2022,April
R1F,ISLE OF WIGHT NHS TRUST,127279002, Injury of lower extremity (disorder),1250,2022,April
R1F,ISLE OF WIGHT NHS TRUST,90460009, Injury of neck (disorder),110,2022,April
R1F,ISLE OF WIGHT NHS TRUST,19491003, Injury of nose (disorder),40,2022,April
R1F,ISLE OF WIGHT NHS TRUST,6923002, Injury of perineum (disorder),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,127278005, Injury of upper extremity (disorder),1270,2022,April
R1F,ISLE OF WIGHT NHS TRUST,193462001, Insomnia (disorder),*,2022,April
R1F,ISLE OF WIGHT NHS TRUST,INVALID, INVALID (INVALID),725,2022,April
R1F,ISLE OF WIGHT NHS TRUST,418363000, Itching of skin (finding),45,2022,April
R1F,ISLE OF WIGHT NHS TRUST,18165001, Jaundice (finding),25,2022,April
R1F,ISLE OF WIGHT NHS TRUST,271771009, Joint swelling (finding),50,2022,April
R1F,ISLE OF WIGHT NHS TRUST,312608009, Laceration - injury (disorder),295,2022,April
R1F,ISLE OF WIGHT NHS TRUST,21631000119105, Limb ischemia (disorder),10,2022,April
R1F,ISLE OF WIGHT NHS TRUST,79890006, Loss of appetite (finding),40,2022,April
R1F,ISLE OF WIGHT NHS TRUST,282766005, Lower back injury (disorder),230,2022,April
R1F,ISLE OF WIGHT NHS TRUST,182888003, Medication requested (situation),65,2022,April
R1F,ISLE OF WIGHT NHS TRUST,713514005, Muscle weakness of limb (finding),430,2022,April
R1F,ISLE OF WIGHT NHS TRUST,68235000, Nasal congestion (finding),10,2022,April
