Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),1395,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),120,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,44077006,Numbness (finding),710,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),45,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),50,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,48694002,Anxiety (finding),275,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,49650001,Dysuria (finding),890,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,49727002,Cough (finding),725,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),1140,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),10,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",60,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,60862001,Tinnitus (finding),20,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,62315008,Diarrhea (finding),845,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),485,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),10,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),1790,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),140,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),65,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),60,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,7011001,Hallucinations (finding),100,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),15,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,70407001,Stridor (finding),960,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),1445,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),135,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),475,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,75478009,Poisoning (disorder),520,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,75705005,Red eye (disorder),800,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,77880009,Rectal pain (finding),185,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",125,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),115,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,80313002,Palpitations (finding),2400,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),355,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,81680005,Neck pain (finding),180,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,82271004,Injury of head (disorder),8170,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,83128009,Oliguria (finding),215,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),25,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),490,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),15,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),970,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,91175000,Seizure (finding),1935,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),345,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),495,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,95668009,Pain in face (finding),1495,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,INVALID,INVALID,5655,2021,April
RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,12510,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),1335,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),3275,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),2045,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),640,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),11055,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),10045,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),85,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),10,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),3235,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),135,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14760008,Constipation (finding),280,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),100,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),110,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),35,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),2285,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),145,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),695,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),615,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),425,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),220,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),190,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,193462001,Insomnia (disorder),10,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),145,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),405,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),8885,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),120,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),905,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),385,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),1935,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),520,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),100,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),1225,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),145,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),250,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),1980,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),795,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),2640,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),60,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),370,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),*,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),70,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),5795,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),705,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),980,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),985,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),145,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),1440,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),575,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,276464002,Injury of anus (disorder),10,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),110,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),635,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),190,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),800,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),545,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),200,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),775,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),9065,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),80,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),245,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),80,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),285,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),125,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),1095,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),90,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),230,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),45,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3415004,Cyanosis (finding),15,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),475,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),60,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),25,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),1535,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),5105,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),35,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),3540,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),40,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),70,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),1355,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),800,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),15,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),55,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),875,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),535,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),135,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),135,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),2115,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),80,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,427461000,Near syncope (disorder),1660,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),170,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),25,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,44077006,Numbness (finding),540,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),25,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),100,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),230,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),305,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),1505,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),660,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),10,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",70,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,60862001,Tinnitus (finding),15,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),705,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),1065,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),790,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),250,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),45,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),40,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),80,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),20,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),245,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),695,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),125,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),280,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),265,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),200,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),190,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",3205,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),210,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80313002,Palpitations (finding),2270,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),300,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,81680005,Neck pain (finding),585,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,82271004,Injury of head (disorder),4930,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,83128009,Oliguria (finding),155,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),325,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),180,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,91175000,Seizure (finding),1390,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),165,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),485,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,95668009,Pain in face (finding),825,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,INVALID,INVALID,3830,2021,April
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,39165,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,102556003,Pain in upper limb (finding),1735,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,10601006,Pain in lower limb (finding),2505,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,125593007,Injury of face (disorder),410,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,125666000,Burn (disorder),775,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,127278005,Injury of upper extremity (disorder),4415,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,127279002,Injury of lower extremity (disorder),4460,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,128069005,Injury of abdomen (disorder),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,13791008,Asthenia (finding),55,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,14760008,Constipation (finding),50,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,15188001,Hearing loss (disorder),485,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,161152002,Social problem (finding),15,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,161887000,Spontaneous bruising (disorder),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,161891005,Backache (finding),795,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,162214009,Crying infant (finding),10,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,162356005,Earache symptom (finding),1890,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,162784002,Unilateral leg edema (situation),45,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,18165001,Jaundice (finding),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,182888003,Medication requested (situation),340,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,193462001,Insomnia (disorder),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,20502007,Pain in scrotum (finding),45,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,21522001,Abdominal pain (finding),1410,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,21631000119105,Limb ischemia (disorder),10,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,225358003,Wound care (regime/therapy),10755,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,230145002,Difficulty breathing (finding),295,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,23168003,Speech dysfunction (finding),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,246679005,Discharge from eye (finding),90,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,247355005,Flank pain (finding),30,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,248020004,Bizarre behavior (finding),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,248062006,Self-injurious behavior (finding),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,249366005,Bleeding from nose (finding),60,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,249624003,Blood in feces symptom (finding),50,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,25064002,Headache (finding),350,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,26079004,Tremor (finding),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,262525000,Chest injury (disorder),195,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,262595009,Traumatic amputation (disorder),*,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,262599003,Foreign body in respiratory tract (disorder),10,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,267064002,Retention of urine (disorder),10,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,267102003,Sore throat symptom (finding),975,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,271771009,Joint swelling (finding),60,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,271807003,Eruption of skin (disorder),4285,2021,April
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,272022009,Complaining of feeling depressed (finding),25,2021,April
